DataName,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho
Units,,,V,\g(W),I,WV,\g(W),,,V,\g(W),I,WV,\g(W),,,V,\g(W),I,WV,\g(W),,,V,\g(W),I,WV,\g(W),,,V,\g(W),I,WV,\g(W)
Size,50nm,50nm,50nm,50nm,50nm,50nm,50nm,50nm,80nm,80nm,80nm,80nm,80nm,80nm,80nm,80nm,120nm,120nm,120nm,120nm,120nm,120nm,120nm,120nm,170nm,170nm,170nm,170nm,170nm,170nm,170nm,170nm,220nm,220nm,220nm,220nm,220nm,220nm,220nm,220nm
DataValue,3.0,239.0,2.7,93559.08535521034,2.8645e-05,7.734150000000001e-05,0.42000000000000004,580283.547642598,3.0,239.0,2.54,103703.7037037037,2.43e-05,6.1722e-05,0.38,740877.9403593258,3.0,239.0,1.74,43693.6364791058,3.9365e-05,6.84951e-05,2.34,2359.76402359764,3.0,239.0,1.78,13124.533929903057,0.0001341,0.00023869800000000002,3.1,3072.6807169588337,3.0,239.0,0.62,7882.808907574065,7.6115e-05,4.7191299999999997e-05,0.14,11469.53405017921
DataValue,3.0,240.0,2.7,92159.5598349381,2.908e-05,7.8516e-05,0.62,544912.7288207748,3.0,240.0,2.54,100298.50746268657,2.5125e-05,6.38175e-05,2.54,2589.2586224334987,3.0,240.0,1.78,39653.035935563814,4.4385e-05,7.90053e-05,1.22,105040.23718763236,3.0,240.0,1.78,13318.199016269393,0.00013215,0.000235227,0.66,59357.54189944134,3.0,240.0,0.62,7895.256266859661,7.5995e-05,4.71169e-05,1.5,1519.9240037998102
DataValue,3.0,241.0,2.7,83255.66946256602,3.219e-05,8.691300000000001e-05,1.3,386756.5191913273,3.0,241.0,2.5,110788.47442483806,2.2385e-05,5.59625e-05,0.02,809061.4886731392,3.0,241.0,1.74,44780.00520697735,3.841e-05,6.68334e-05,0.42000000000000004,223463.68715083797,3.0,241.0,1.78,13238.0594208349,0.00013295,0.00023665100000000002,0.94,47035.76678098971,3.0,241.0,0.66,7201.12517580872,8.8875e-05,5.8657500000000005e-05,2.94,2959.70402959704
DataValue,3.0,242.0,2.7,87367.56316218419,3.0675e-05,8.282250000000001e-05,1.94,265456.7616983815,3.0,242.0,2.42,116476.58335355496,2.0605e-05,4.9864099999999996e-05,0.33999999999999997,721442.885771543,3.0,242.0,1.74,40869.66852797909,4.2085e-05,7.32279e-05,1.26,92854.55204932898,3.0,242.0,1.78,13008.130081300813,0.0001353,0.00024083400000000002,1.78,1799.9100044997751,3.0,242.0,0.62,7906.700929037359,7.5885e-05,4.7048699999999996e-05,0.06,11711.316059142146
DataValue,3.0,243.0,2.7,84382.87153652393,3.176e-05,8.5752e-05,0.94,466585.6622114216,3.0,243.0,2.5,104223.57638159278,2.3795e-05,5.9487499999999996e-05,0.86,583167.660702452,3.0,243.0,1.74,40623.5238545111,4.234e-05,7.36716e-05,1.78,1753.7876942563453,3.0,243.0,1.74,15106.934258486672,0.000113855,0.0001981077,1.98,1999.90000499975,3.0,243.0,0.62,7844.162635638646,7.649e-05,4.74238e-05,0.06,11714.745936447503
DataValue,3.0,244.0,2.7,89842.44049614483,2.983e-05,8.054100000000001e-05,2.02,247407.67691468075,3.0,244.0,2.5,106187.1119674588,2.3355e-05,5.8387499999999996e-05,0.62,667014.0698280354,3.0,244.0,1.74,43406.94006309148,3.9625e-05,6.89475e-05,1.98,2037.0747606437158,3.0,244.0,1.78,13114.754098360654,0.0001342,0.000238876,0.33999999999999997,73394.49541284404,3.0,244.0,0.66,7215.332581736189,8.87e-05,5.8542e-05,0.06,11701.89424413077
DataValue,3.0,245.0,2.7,83203.97392114252,3.221e-05,8.6967e-05,0.78,500156.29884338856,3.0,245.0,2.5,108628.99693385896,2.283e-05,5.7075e-05,0.94,563049.853372434,3.0,245.0,1.74,42850.02491280518,4.014e-05,6.98436e-05,0.30000000000000004,249124.17282989493,3.0,245.0,1.7,17199.0171990172,9.768e-05,0.00016605599999999998,2.3,2319.5360927814436,3.0,245.0,0.66,7212.080234392608,8.874e-05,5.85684e-05,0.5,8912.503213642985
DataValue,3.0,246.0,2.66,97524.93535278906,2.707e-05,7.20062e-05,0.33999999999999997,564440.2634054563,3.0,246.0,2.42,117158.89675372222,2.0485e-05,4.95737e-05,1.9,249886.11960694994,3.0,246.0,1.74,42328.04232804233,4.0635e-05,7.07049e-05,0.14,274513.1680535301,3.0,246.0,1.74,15393.565131785026,0.000111735,0.0001944189,0.33999999999999997,73853.72858754745,3.0,246.0,0.66,7273.967153492073,8.7985e-05,5.8070100000000005e-05,0.06,11727.62588873415
DataValue,3.0,247.0,2.66,98250.8373650912,2.687e-05,7.14742e-05,0.86,477871.30057018733,3.0,247.0,2.46,114152.04678362572,2.1375e-05,5.25825e-05,2.94,2960.2960296029605,3.0,247.0,1.74,37177.13174105695,4.6265e-05,8.05011e-05,2.18,2111.020486494267,3.0,247.0,1.7,17440.95509992214,9.6325e-05,0.00016375249999999998,0.06,83463.74543557642,3.0,247.0,0.66,7283.486969386594,8.787e-05,5.79942e-05,0.18,11280.315848843768
DataValue,3.0,248.0,2.62,95307.91788856305,2.728e-05,7.14736e-05,0.02,557763.3688907481,3.0,248.0,2.5,106278.12299121491,2.3335e-05,5.83375e-05,0.14,797408.422626464,3.0,248.0,1.82,42447.82454899187,4.2405e-05,7.71771e-05,0.06,300413.06796845666,3.0,248.0,1.7,17238.725565645684,9.7455e-05,0.00016567349999999998,1.02,43569.33389191454,3.0,248.0,0.66,7249.6601721794295,8.828e-05,5.8264800000000005e-05,1.26,1279.8080287956807
DataValue,3.0,249.0,2.66,83849.45212005718,3.1485e-05,8.375010000000001e-05,0.74,482539.68253968254,3.0,249.0,2.5,101618.52079491907,2.4405e-05,6.10125e-05,1.38,414262.4648616659,3.0,249.0,1.78,42522.34839333172,4.139e-05,7.36742e-05,0.78,168243.95373291272,3.0,249.0,1.66,18569.891864349203,8.8315e-05,0.0001466029,0.5800000000000001,62988.81948454149,3.0,249.0,0.66,7241.867043847243,8.8375e-05,5.83275e-05,0.86,879.91200879912
DataValue,3.0,250.0,2.62,96260.64420584969,2.701e-05,7.076620000000001e-05,1.74,285505.71822532243,3.0,250.0,2.54,102899.14250714576,2.449e-05,6.22046e-05,2.34,152504.03877221324,3.0,250.0,1.74,45478.58276044421,3.782e-05,6.58068e-05,1.7,45478.58276044421,3.0,250.0,1.58,22009.029345372463,7.088e-05,0.0001119904,1.9,1887.9056047197641,3.0,250.0,0.66,7290.954659375712,8.778e-05,5.7934800000000006e-05,2.3,2319.88400579971
DataValue,3.0,251.0,2.7,80408.0408040804,3.333e-05,8.999100000000001e-05,0.06,578452.6391901664,3.0,251.0,2.5,109492.27373068432,2.265e-05,5.662500000000001e-05,1.3,434782.6086956522,3.0,251.0,1.78,44772.32256423302,3.931e-05,6.99718e-05,2.06,2091.5032679738565,3.0,251.0,1.62,20374.3792181332,7.853e-05,0.0001272186,2.3,2319.652052192171,3.0,251.0,0.66,7300.93543235227,8.766e-05,5.78556e-05,0.06,11695.05153132081
DataValue,3.0,252.0,2.66,82230.18221460833,3.2105e-05,8.53993e-05,1.42,343470.4830053667,3.0,252.0,2.54,102605.86319218241,2.456e-05,6.23824e-05,0.30000000000000004,776699.0291262136,3.0,252.0,1.78,41538.82464007552,4.237e-05,7.54186e-05,0.33999999999999997,223602.48447204966,3.0,252.0,1.66,18369.175627240144,8.928e-05,0.00014820479999999998,0.42000000000000004,70473.29222391287,3.0,252.0,0.66,7302.184950653203,8.7645e-05,5.784570000000001e-05,3.02,3039.69603039696
DataValue,3.0,253.0,2.62,97854.72337222431,2.657e-05,6.96134e-05,1.74,280768.92398500437,3.0,253.0,2.54,103597.12230215828,2.4325e-05,6.17855e-05,2.86,2879.280179955011,3.0,253.0,1.82,42422.814046665095,4.243e-05,7.72226e-05,1.3,102643.8569206843,3.0,253.0,1.54,23451.36156753838,6.4815e-05,9.98151e-05,2.74,2759.586062090686,3.0,253.0,0.66,7285.145133750712,8.785e-05,5.7981e-05,0.22,11108.5396898866
DataValue,3.0,254.0,2.66,84656.08465608465,3.1185e-05,8.295210000000001e-05,2.1,209145.16845064866,3.0,254.0,2.38,121963.82428940569,1.935e-05,4.6052999999999994e-05,1.1400000000000001,485051.2230817478,3.0,254.0,1.8599999999999999,40319.92987838282,4.5635e-05,8.48811e-05,1.74,53100.01508523156,3.0,254.0,1.5,25473.321858864027,5.81e-05,8.715e-05,1.78,1788.375558867362,3.0,254.0,0.62,7904.096956922672,7.591e-05,4.7064199999999996e-05,1.1400000000000001,1159.942002899855
DataValue,3.0,255.0,2.62,97524.38109527383,2.666e-05,6.98492e-05,2.66,2421.8326405205135,3.0,255.0,2.5,103961.43366170613,2.3855e-05,5.9637500000000006e-05,0.22,781504.3959622273,3.0,255.0,1.82,46644.2083441306,3.859e-05,7.02338e-05,2.06,2004.6260601387817,3.0,255.0,1.58,21122.469704150022,7.3855e-05,0.0001166909,0.8200000000000001,51740.06775485063,3.0,255.0,0.66,7139.2715711975015,8.9645e-05,5.91657e-05,1.1400000000000001,1159.8840115988398
DataValue,3.0,256.0,2.66,92178.77094972067,2.864e-05,7.618240000000001e-05,0.02,569597.7216091136,3.0,256.0,2.5,107709.01194353963,2.3025e-05,5.75625e-05,1.58,335043.45094754477,3.0,256.0,1.82,49833.887043189374,3.612e-05,6.57384e-05,1.1400000000000001,131348.0156258846,3.0,256.0,1.54,22995.46142208775,6.61e-05,0.000101794,2.42,2439.512097580484,3.0,256.0,0.66,7243.916242218449,8.835e-05,5.8311000000000005e-05,0.06,11730.205278592375
DataValue,3.0,257.0,2.66,97795.88812743101,2.6995e-05,7.18067e-05,3.02,3041.6729201060584,3.0,257.0,2.5,108367.92658946909,2.2885e-05,5.7212499999999995e-05,2.66,2680.2680268026807,3.0,257.0,1.8599999999999999,39132.28413441089,4.702e-05,8.74572e-05,0.98,147557.91648221927,3.0,257.0,1.5,24204.759179000735,6.1145e-05,9.17175e-05,1.74,1759.91200439978,3.0,257.0,0.66,7291.36998006266,8.7775e-05,5.7931500000000006e-05,1.42,1439.85601439856
DataValue,3.0,258.0,1.26,71593.53348729791,1.732e-05,2.18232e-05,0.9,171354.06965915443,3.0,258.0,2.46,111568.35848193873,2.187e-05,5.3800199999999994e-05,2.86,2879.85600719964,3.0,258.0,1.8599999999999999,44294.65575349062,4.154e-05,7.72644e-05,1.18,118180.02757533977,3.0,258.0,1.54,22722.176545332237,6.6895e-05,0.0001030183,0.98,44933.72275893058,3.0,258.0,0.66,7404.407936599758,8.6435e-05,5.70471e-05,0.18,11305.822498586775
DataValue,3.0,259.0,1.26,73307.71504581733,1.6915e-05,2.13129e-05,0.14,513396.4383122092,3.0,259.0,2.5,107522.21981357034,2.3065e-05,5.76625e-05,2.06,184609.9227833496,3.0,259.0,1.82,42507.97024442083,4.2345e-05,7.706790000000001e-05,0.30000000000000004,249902.38188207732,3.0,259.0,1.5,24218.622156766487,6.111e-05,9.1665e-05,2.02,2040.102005100255,3.0,259.0,0.66,7193.435989659436,8.897e-05,5.87202e-05,0.1,11605.97707819527
DataValue,3.0,260.0,2.74,94608.69565217392,2.875e-05,7.8775e-05,0.74,491432.2664080181,3.0,260.0,2.54,97035.04043126684,2.597e-05,6.596380000000001e-05,2.9,2920.2920292029203,3.0,260.0,1.78,42687.36357021586,4.123e-05,7.338940000000001e-05,1.26,101870.27457222443,3.0,260.0,1.46,25978.711888868842,5.543e-05,8.092780000000001e-05,2.5,2519.370157460635,3.0,260.0,0.62,7867.820613690007,7.626e-05,4.7281200000000004e-05,0.26,10867.455850960607
DataValue,3.0,261.0,2.78,93861.58816527801,2.9405e-05,8.174589999999999e-05,0.38,606106.5232214562,3.0,261.0,2.5,106300.9001285898,2.333e-05,5.8324999999999995e-05,0.98,540540.5405405405,3.0,261.0,1.78,45099.29532351057,3.9025e-05,6.94645e-05,0.7,175289.10529519172,3.0,261.0,1.54,22622.41404970978,6.719e-05,0.0001034726,0.38,72130.55630691553,3.0,261.0,0.66,7134.894091415831,8.97e-05,5.9202e-05,0.06,11695.05153132081
DataValue,3.0,262.0,2.66,120740.91013034529,2.1865e-05,5.816090000000001e-05,1.62,283884.3690496798,3.0,262.0,2.46,107182.07775093344,2.2765e-05,5.6001899999999997e-05,0.38,737939.3044922056,3.0,262.0,1.8599999999999999,40573.318632855575,4.535e-05,8.435099999999999e-05,1.5,79831.93277310925,3.0,262.0,1.5,23955.97280673357,6.178e-05,9.266999999999999e-05,0.22,78753.07629204265,3.0,262.0,0.66,7196.266936526677,8.8935e-05,5.8697100000000004e-05,0.18,11328.235627301048
DataValue,3.0,263.0,2.74,121347.31206781174,2.2415e-05,6.14171e-05,0.98,465549.34823091247,3.0,263.0,2.46,108203.9911308204,2.255e-05,5.5472999999999996e-05,1.74,291125.6306343561,3.0,263.0,1.82,39087.94788273615,4.605e-05,8.3811e-05,0.22,268276.3246143528,3.0,263.0,1.5,24242.42424242424,6.105e-05,9.157500000000002e-05,0.22,78908.43333881308,3.0,263.0,0.62,7886.953664147222,7.6075e-05,4.71665e-05,0.1,11607.661056297156
DataValue,3.0,264.0,2.5,186396.09169485155,1.3305e-05,3.32625e-05,0.30000000000000004,672692.8736598697,3.0,264.0,2.5,110467.70601336303,2.245e-05,5.6125e-05,2.06,195057.907816383,3.0,264.0,1.78,41193.680514921005,4.2725e-05,7.60505e-05,1.3,96000.0,3.0,264.0,1.42,27333.073018352203,5.122e-05,7.27324e-05,0.30000000000000004,75775.51503670377,3.0,264.0,0.66,7066.747639816706,9.0565e-05,5.97729e-05,0.22,11116.257526632699
DataValue,3.0,265.0,1.1400000000000001,240498.1747906378,4.657e-06,5.30898e-06,2.5,2519.8740062996853,3.0,265.0,2.42,111317.25417439702,2.156e-05,5.21752e-05,1.18,477042.3375074538,3.0,265.0,1.82,44242.349760353936,4.0685e-05,7.404670000000001e-05,0.94,155692.50729808628,3.0,265.0,1.5,24304.13005993924,6.0895e-05,9.13425e-05,0.42000000000000004,70546.73721340389,3.0,265.0,0.66,7234.4995195840165,8.8465e-05,5.83869e-05,0.06,11719.89452094931
DataValue,3.0,266.0,1.06,102382.35873203387,1.0158e-05,1.076748e-05,1.3,1319.9340032998352,3.0,266.0,2.54,94933.13241665097,2.6545e-05,6.74243e-05,1.5,380761.5230460922,3.0,266.0,1.82,46826.22268470344,3.844e-05,6.99608e-05,1.26,110774.556469061,3.0,266.0,1.5,24650.23317788141,6.004e-05,9.006e-05,1.22,34807.01754385965,3.0,266.0,0.66,7308.021695689409,8.7575e-05,5.77995e-05,0.5800000000000001,7887.990534411359
DataValue,3.0,267.0,2.58,112084.06304728545,2.284e-05,5.892720000000001e-05,0.78,318852.1323236349,3.0,267.0,2.5,110467.70601336303,2.245e-05,5.6125e-05,0.06,815868.6451481312,3.0,267.0,1.82,41246.562786434464,4.364e-05,7.94248e-05,1.54,73584.90566037736,3.0,267.0,1.5,24200.801242743844,6.1155e-05,9.17325e-05,0.02,83813.51492928235,3.0,267.0,0.66,7322.235570047481,8.7405e-05,5.76873e-05,0.22,11123.98609501738
DataValue,3.0,268.0,2.42,127118.64406779662,1.888e-05,4.56896e-05,1.8599999999999999,249867.09197235512,3.0,268.0,2.5,109977.82705099779,2.255e-05,5.6375e-05,0.9,578434.4545740333,3.0,268.0,1.82,43557.16878402904,4.1325e-05,7.52115e-05,0.02,322450.62474808545,3.0,268.0,1.58,21407.986825854263,7.287e-05,0.0001151346,0.7,57576.969212315074,3.0,268.0,0.66,7288.048738825941,8.7815e-05,5.79579e-05,0.14,11469.53405017921
DataValue,3.0,269.0,1.1,177631.57894736843,6.08e-06,6.688000000000001e-06,2.5,2520.1260063003147,3.0,269.0,2.5,112293.411817976,2.2085e-05,5.52125e-05,0.1,807265.3884964682,3.0,269.0,1.8599999999999999,50625.94579722108,3.6345e-05,6.760169999999999e-05,1.8599999999999999,1842.3244646969474,3.0,269.0,1.54,22962.45940025682,6.6195e-05,0.0001019403,1.42,26475.455046883617,3.0,269.0,0.66,7227.5550536420105,8.855e-05,5.8443e-05,0.06,11721.611721611722
DataValue,3.0,270.0,2.46,78671.61051104304,3.1015e-05,7.62969e-05,1.62,291400.14214641077,3.0,270.0,2.54,99486.77457560206,2.533e-05,6.433820000000001e-05,0.98,543035.5688297583,3.0,270.0,1.78,45308.27648345991,3.8845e-05,6.91441e-05,2.18,2184.5985800109233,3.0,270.0,1.5,24254.342838413635,6.102e-05,9.153e-05,2.98,3000.1500075003746,3.0,270.0,0.62,7794.7385514777525,7.6975e-05,4.77245e-05,2.66,2679.73202679732
DataValue,3.0,271.0,2.34,135514.01869158878,1.712e-05,4.0060799999999994e-05,0.78,593031.8754633062,3.0,271.0,2.5,98510.42701092354,2.5175e-05,6.293749999999999e-05,1.34,417241.90826813935,3.0,271.0,1.82,47306.17608409987,3.805e-05,6.9251e-05,0.33999999999999997,263157.8947368421,3.0,271.0,1.5,24145.525736193817,6.1295e-05,9.19425e-05,1.82,1850.268992910654,3.0,271.0,0.66,7198.695236488386,8.8905e-05,5.867730000000001e-05,0.02,11754.334410813988
DataValue,3.0,272.0,2.18,97319.21603964857,2.2195e-05,4.8385100000000005e-05,1.3,288745.4883517445,3.0,272.0,2.46,119637.16597205197,2.0395e-05,5.01717e-05,1.1400000000000001,497854.0772532188,3.0,272.0,1.8599999999999999,47668.39378238342,3.86e-05,7.1796e-05,1.1400000000000001,136526.80515506383,3.0,272.0,1.5,24392.25381128966,6.0675e-05,9.10125e-05,1.06,41300.19120458892,3.0,272.0,0.66,7250.070801472671,8.8275e-05,5.8261500000000005e-05,0.66,679.9660016999151
DataValue,3.0,273.0,2.42,107095.04685408299,2.241e-05,5.42322e-05,1.1,179746.4291445996,3.0,273.0,2.5,102776.62660588478,2.413e-05,6.0325e-05,0.26,774015.2038700761,3.0,273.0,1.82,42417.81548250265,4.2435e-05,7.72317e-05,1.18,120481.92771084337,3.0,273.0,1.5,24899.05787348587,5.944e-05,8.916e-05,2.14,2187.563297549119,3.0,273.0,0.66,7298.853851856076,8.7685e-05,5.7872100000000004e-05,0.02,11780.297452510677
DataValue,3.0,274.0,2.46,165311.65311653118,1.476e-05,3.6309599999999995e-05,1.9,245712.82313795752,3.0,274.0,2.54,93367.91404223787,2.699e-05,6.855460000000001e-05,2.62,2639.3401649587604,3.0,274.0,1.8599999999999999,45634.920634920636,4.032e-05,7.49952e-05,0.86,179977.50281214848,3.0,274.0,1.5,24523.61226180613,6.035e-05,9.0525e-05,0.1,82248.11514736121,3.0,274.0,0.66,7305.102157287981,8.761e-05,5.78226e-05,2.02,2039.79602039796
DataValue,3.0,275.0,2.26,139173.65641503574,1.6095e-05,3.6374699999999996e-05,1.7,337056.6333529296,3.0,275.0,2.54,101900.525677315,2.473e-05,6.28142e-05,0.18,796654.0529774945,3.0,275.0,1.9,41551.55265775224,4.5245e-05,8.596549999999999e-05,1.54,82868.52589641434,3.0,275.0,1.46,26205.641492265695,5.495e-05,8.0227e-05,0.62,61025.02979737783,3.0,275.0,0.66,7265.296855488705,8.809e-05,5.813940000000001e-05,0.06,11712.173340165435
DataValue,3.0,276.0,2.02,160707.11128967456,1.2445e-05,2.51389e-05,1.78,247252.74725274727,3.0,276.0,2.5,104245.48129466161,2.379e-05,5.9475e-05,2.82,2840.5681136227245,3.0,276.0,1.8599999999999999,48754.63698993111,3.774e-05,7.019639999999999e-05,1.8599999999999999,1877.9342723004695,3.0,276.0,1.54,22585.43833580981,6.73e-05,0.000103642,1.1400000000000001,37883.73612018288,3.0,276.0,0.66,7360.975329231123,8.6945e-05,5.7383700000000004e-05,2.9,2919.70802919708
DataValue,3.0,277.0,1.94,194578.1606283253,9.8675e-06,1.914295e-05,0.26,955142.4185570527,3.0,277.0,2.46,109147.84164616418,2.2355e-05,5.4993299999999994e-05,0.18,797607.1784646063,3.0,277.0,1.82,44493.882091212465,4.0455e-05,7.36281e-05,1.8599999999999999,1843.9507625913393,3.0,277.0,1.5,24360.134968315368,6.0755e-05,9.113249999999999e-05,1.74,1760.1760176017603,3.0,277.0,0.66,7320.560480411782,8.7425e-05,5.77005e-05,0.06,11712.173340165435
DataValue,3.0,278.0,2.34,138548.8205434458,1.6745e-05,3.9183299999999995e-05,1.78,226743.08748504127,3.0,278.0,2.5,105892.39965841161,2.342e-05,5.855e-05,1.3,444444.4444444445,3.0,278.0,1.82,49545.829892650705,3.633e-05,6.61206e-05,1.02,147152.45843650514,3.0,278.0,1.5,23735.06535161575,6.2355e-05,9.353249999999999e-05,2.38,2400.1200060003,3.0,278.0,0.66,7346.610801813695,8.7115e-05,5.74959e-05,0.1,11625.090821022039
DataValue,3.0,279.0,1.26,36036.036036036036,3.441e-05,4.33566e-05,2.22,2240.5601400350088,3.0,279.0,2.46,112624.04800369259,2.1665e-05,5.32959e-05,2.7,2719.456108778245,3.0,279.0,1.8599999999999999,45657.568238213404,4.03e-05,7.4958e-05,1.98,1944.484954547664,3.0,279.0,1.54,22845.11911024273,6.6535e-05,0.0001024639,0.02,83420.22940563086,3.0,279.0,0.66,7375.821136337444,8.677e-05,5.72682e-05,0.18,11309.018942606728
DataValue,3.0,280.0,0.98,5388.7173730002805,0.00017815,0.000174587,1.66,1679.328268692523,3.0,280.0,2.46,115886.96271669437,2.1055e-05,5.17953e-05,0.62,671951.2835319439,3.0,280.0,1.82,47923.32268370607,3.756e-05,6.83592e-05,1.82,1798.3677857596638,3.0,280.0,1.5,24025.974025974025,6.16e-05,9.240000000000001e-05,0.66,59386.05301078556,3.0,280.0,0.66,7339.4495412844035,8.72e-05,5.755200000000001e-05,1.5,1519.84801519848
DataValue,3.0,281.0,0.98,4444.444444444444,0.000216,0.00021167999999999998,1.46,1479.7040591881625,3.0,281.0,2.5,104553.1197301855,2.372e-05,5.93e-05,2.42,122244.48897795592,3.0,281.0,1.9,48403.70751802265,3.884e-05,7.3796e-05,2.06,2038.0168528316678,3.0,281.0,1.5,23611.997447351627,6.268e-05,9.402e-05,0.5,66803.69989722507,3.0,281.0,0.66,7432.7855525230825,8.6105e-05,5.68293e-05,2.34,2359.76402359764
DataValue,3.0,282.0,0.98,3554.2391706775265,0.0002701,0.000264698,1.3,1320.1980297044556,3.0,282.0,2.5,107615.53482317206,2.3045e-05,5.76125e-05,2.34,148008.7801818752,3.0,282.0,1.8599999999999999,48903.65448504984,3.7625e-05,6.998249999999999e-05,0.1,330305.53261767136,3.0,282.0,1.46,25084.92291612229,5.7405e-05,8.38113e-05,1.22,33668.20526744502,3.0,282.0,0.66,7431.922429309644,8.6115e-05,5.68359e-05,0.06,11717.31966312706
DataValue,3.0,283.0,1.06,4201.171480508988,0.00024755,0.00026240300000000003,0.42000000000000004,10991.756182862853,3.0,283.0,2.5,104641.35021097046,2.37e-05,5.9250000000000004e-05,1.82,274688.36306635814,3.0,283.0,1.9,46673.28699106256,4.028e-05,7.653199999999999e-05,1.9,1905.0453936597708,3.0,283.0,1.38,28469.75088967972,4.777e-05,6.59226e-05,1.5,1519.84801519848,3.0,283.0,0.66,7393.288280482875,8.6565e-05,5.7132899999999996e-05,0.02,11749.155529446321
DataValue,3.0,284.0,1.1400000000000001,5594.405594405595,0.0002002,0.000228228,1.66,1678.9926044373376,3.0,284.0,2.46,112806.2875635691,2.163e-05,5.32098e-05,2.9,2919.854007299635,3.0,284.0,1.8599999999999999,45370.484527185305,4.0555e-05,7.54323e-05,1.9,1914.829959110402,3.0,284.0,1.46,25285.338015803336,5.695e-05,8.3147e-05,1.22,32524.590163934427,3.0,284.0,0.66,7356.74464049658,8.6995e-05,5.74167e-05,0.8200000000000001,839.91600839916
DataValue,3.0,285.0,1.22,6851.270339708821,0.00017515,0.000213683,2.3,2320.9283713485393,3.0,285.0,2.46,110532.27633069082,2.2075e-05,5.43045e-05,0.5,709026.4521407145,3.0,285.0,1.8599999999999999,51641.87482458602,3.563e-05,6.62718e-05,0.98,170867.15079026055,3.0,285.0,1.34,29135.856969429424,4.5305e-05,6.0708700000000004e-05,0.5,66225.16556291391,3.0,285.0,0.66,7454.428979092657,8.5855e-05,5.66643e-05,0.1,11609.907120743033
DataValue,3.0,286.0,1.38,25566.31262336686,5.3195e-05,7.34091e-05,1.26,29405.008040431887,3.0,286.0,2.46,112494.23697556477,2.169e-05,5.33574e-05,2.22,133532.04172876306,3.0,286.0,1.82,49026.283535339775,3.6715e-05,6.682130000000001e-05,1.82,1812.0045300113252,3.0,286.0,1.42,25959.577229742255,5.393e-05,7.65806e-05,1.06,40118.87072808321,3.0,286.0,0.66,7378.372146645147,8.674e-05,5.7248400000000006e-05,0.02,11787.240312361868
DataValue,3.0,287.0,1.9,41124.35743191512,4.5715e-05,8.68585e-05,2.1,2119.8940052997355,3.0,287.0,2.5,103376.40683618175,2.399e-05,5.9974999999999994e-05,1.46,376878.02393684746,3.0,287.0,1.9,55720.21339656194,3.374e-05,6.4106e-05,1.54,97989.94974874372,3.0,287.0,1.42,25870.83063845514,5.4115e-05,7.684329999999999e-05,0.30000000000000004,75462.79919820775,3.0,287.0,0.66,7269.8358607372065,8.8035e-05,5.810310000000001e-05,0.26,10899.182561307904
DataValue,3.0,288.0,2.54,123348.01762114538,2.043e-05,5.18922e-05,0.18,393043.1364842292,3.0,288.0,2.5,102120.65060737082,2.4285e-05,6.07125e-05,2.7,2718.91243502599,3.0,288.0,1.8599999999999999,55639.55246446931,3.307e-05,6.15102e-05,0.7,242383.43713179597,3.0,288.0,1.5,23625.18956022029,6.2645e-05,9.396749999999998e-05,0.42000000000000004,70304.3860349924,3.0,288.0,0.66,7513.500821789153,8.518e-05,5.62188e-05,1.58,1599.8400159984
DataValue,3.0,289.0,1.18,77025.23240371846,1.506e-05,1.77708e-05,1.26,1279.5521567451394,3.0,289.0,2.5,97772.521190617,2.5365e-05,6.34125e-05,2.86,2880.2880288028805,3.0,289.0,1.82,56962.02531645569,3.16e-05,5.751200000000001e-05,1.7,69494.9494949495,3.0,289.0,1.54,22060.957910014517,6.89e-05,0.00010610599999999999,0.5800000000000001,63161.219011526926,3.0,289.0,0.66,7393.288280482875,8.6565e-05,5.7132899999999996e-05,0.33999999999999997,10364.185979559523
DataValue,3.0,290.0,1.18,171382.13784442638,6.7685e-06,7.98683e-06,1.1,111882.523350482,3.0,290.0,2.54,98226.46657571623,2.5655e-05,6.516370000000001e-05,1.74,298963.8185833192,3.0,290.0,1.8599999999999999,55757.57575757575,3.3e-05,6.138e-05,0.5,280701.7543859649,3.0,290.0,1.5,23087.122689337804,6.4105e-05,9.615749999999999e-05,0.1,82872.92817679558,3.0,290.0,0.66,7416.850156449183,8.629e-05,5.6951400000000005e-05,0.30000000000000004,10631.229235880399
DataValue,3.0,291.0,1.22,202531.64556962025,5.925e-06,7.2284999999999995e-06,1.66,1679.91600419979,3.0,291.0,2.5,102246.95938981653,2.4255e-05,6.0637500000000003e-05,2.94,2959.408118376325,3.0,291.0,1.78,62345.02302515055,2.823e-05,5.02494e-05,0.02,366132.72311212815,3.0,291.0,1.5,23870.96774193548,6.2e-05,9.300000000000001e-05,1.54,1559.3762495002,3.0,291.0,0.66,7325.168822250201,8.737e-05,5.76642e-05,0.02,11766.436240623621
